peptide_name	ampgram_prob
ctg14_35_from_TLL03_bin.81_c00014_opera_c...region001	0.3470206349206349
ctg14_39_from_TLL03_bin.81_c00014_opera_c...region001	0.9440674603174602
ctg14_40_from_TLL03_bin.81_c00014_opera_c...region001	0.7601603174603178
ctg14_41_from_TLL03_bin.81_c00014_opera_c...region001	0.05189841269841269
ctg14_42_from_TLL03_bin.81_c00014_opera_c...region001	0.3145793650793651
ctg14_43_from_TLL03_bin.81_c00014_opera_c...region001	0.375275396825397
ctg14_45_from_TLL03_bin.81_c00014_opera_c...region001	0.13371984126984127
ctg6_154_from_TLL03_bin.84_c00006_opera_c...region001	0.23537936507936508
ctg6_156_from_TLL03_bin.84_c00006_opera_c...region001	0.8893547619047616
ctg6_161_from_TLL03_bin.84_c00006_opera_c...region001	0.15355158730158733
ctg6_163_from_TLL03_bin.84_c00006_opera_c...region001	0.39400634920634925
ctg14_180_from_TLL04_bin.14_c00014_opera_c...region001	0.658446031746032
ctg14_181_from_TLL04_bin.14_c00014_opera_c...region001	0.24954523809523824
ctg14_182_from_TLL04_bin.14_c00014_opera_c...region001	0.9258507936507936
ctg14_183_from_TLL04_bin.14_c00014_opera_c...region001	0.2092301587301587
ctg14_184_from_TLL04_bin.14_c00014_opera_c...region001	0.9440674603174602
ctg14_188_from_TLL04_bin.14_c00014_opera_c...region001	0.08818809523809526
ctg14_190_from_TLL04_bin.14_c00014_opera_c...region001	0.1779222222222223
ctg14_191_from_TLL04_bin.14_c00014_opera_c...region001	0.5036214285714286
ctg15_44_from_TLL04_bin.14_c00015_opera_c...region001	0.28480317460317467
ctg15_47_from_TLL04_bin.14_c00015_opera_c...region001	0.6883079365079368
ctg15_49_from_TLL04_bin.14_c00015_opera_c...region001	0.47107063492063483
ctg15_50_from_TLL04_bin.14_c00015_opera_c...region001	0.2865555555555555
allorf_046477_046653_from_TLL04_bin.14_c00015_opera_c...region001	0.07843333333333335
allorf_050660_050743_from_TLL04_bin.14_c00015_opera_c...region001	0.06162970222101228
ctg15_52_from_TLL04_bin.14_c00015_opera_c...region001	0.9440674603174602
ctg15_54_from_TLL04_bin.14_c00015_opera_c...region001	0.32011428571428585
ctg15_55_from_TLL04_bin.14_c00015_opera_c...region001	0.01313174603174603
ctg15_56_from_TLL04_bin.14_c00015_opera_c...region001	0.31440952380952364
ctg15_57_from_TLL04_bin.14_c00015_opera_c...region001	0.03913015873015874
ctg17_172_from_TLL04_bin.14_c00017_opera_c...region001	0.6817142857142854
ctg17_173_from_TLL04_bin.14_c00017_opera_c...region001	0.9440674603174602
ctg19_104_from_TLL04_bin.14_c00019_opera_c...region001	0.9440674603174602
ctg19_105_from_TLL04_bin.14_c00019_opera_c...region001	0.541161904761905
ctg35_31_from_TLL04_bin.23_c00035_opera_c...region001	0.5558746031746036
ctg35_33_from_TLL04_bin.23_c00035_opera_c...region001	0.19526746031746034
ctg35_35_from_TLL04_bin.23_c00035_opera_c...region001	0.3769023809523808
ctg35_36_from_TLL04_bin.23_c00035_opera_c...region001	0.3484023809523809
ctg35_37_from_TLL04_bin.23_c00035_opera_c...region001	0.673326984126984
ctg35_38_from_TLL04_bin.23_c00035_opera_c...region001	0.553229365079365
ctg35_40_from_TLL04_bin.23_c00035_opera_c...region001	0.5816896825396821
ctg35_41_from_TLL04_bin.23_c00035_opera_c...region001	0.6341492063492061
ctg35_42_from_TLL04_bin.23_c00035_opera_c...region001	0.571140476190476
ctg35_43_from_TLL04_bin.23_c00035_opera_c...region001	0.21110238095238093
ctg35_44_from_TLL04_bin.23_c00035_opera_c...region001	0.3117099868015111
ctg3_165_from_TLL04_bin.97_c00003_opera_c...region001	0.44373730158730157
ctg3_166_from_TLL04_bin.97_c00003_opera_c...region001	0.3293650793650793
ctg4_304_from_TLL05_bin.109_c00004_opera_c...region001	0.7085944444444443
ctg4_305_from_TLL05_bin.109_c00004_opera_c...region001	0.8851253968253966
ctg4_306_from_TLL05_bin.109_c00004_opera_c...region001	0.6265253968253968
ctg4_310_from_TLL05_bin.109_c00004_opera_c...region001	0.0945484126984127
ctg4_312_from_TLL05_bin.109_c00004_opera_c...region001	0.1779222222222223
ctg4_313_from_TLL05_bin.109_c00004_opera_c...region001	0.3299587301587303
allorf_265308_265397_from_TLL05_bin.109_c00006_opera_c...region001	0.825784126984127
ctg6_244_from_TLL05_bin.109_c00006_opera_c...region001	0.14944365079365077
ctg6_245_from_TLL05_bin.109_c00006_opera_c...region001	0.8652103174603173
ctg6_246_from_TLL05_bin.109_c00006_opera_c...region001	0.24692619047619047
ctg5_176_from_TLL05_bin.10_c00005_opera_c...region001	0.10612857142857142
ctg5_178_from_TLL05_bin.10_c00005_opera_c...region001	0.17418888888888892
ctg5_180_from_TLL05_bin.10_c00005_opera_c...region001	0.4622722222222223
ctg5_181_from_TLL05_bin.10_c00005_opera_c...region001	0.20044047619047617
ctg16_188_from_TLL05_bin.14_c00016_opera_c...region001	0.4233785714285714
ctg16_189_from_TLL05_bin.14_c00016_opera_c...region001	0.029456349206349198
ctg16_190_from_TLL05_bin.14_c00016_opera_c...region001	0.039228863826232245
ctg16_191_from_TLL05_bin.14_c00016_opera_c...region001	0.45214444444444446
ctg16_194_from_TLL05_bin.14_c00016_opera_c...region001	0.7936682539682538
ctg16_195_from_TLL05_bin.14_c00016_opera_c...region001	0.3258126984126984
ctg16_196_from_TLL05_bin.14_c00016_opera_c...region001	0.15009551971326168
ctg16_197_from_TLL05_bin.14_c00016_opera_c...region001	0.5302650793650796
ctg16_198_from_TLL05_bin.14_c00016_opera_c...region001	0.3513674603174605
ctg16_201_from_TLL05_bin.14_c00016_opera_c...region001	0.4409103174603172
ctg5_11_from_TLL05_bin.78_opera_contig_234.region001	0.5933738095238097
ctg5_17_from_TLL05_bin.78_opera_contig_234.region001	0.4971587301587302
ctg5_19_from_TLL05_bin.78_opera_contig_234.region001	0.5324119047619046
ctg5_20_from_TLL05_bin.78_opera_contig_234.region001	0.8425150793650792
ctg5_21_from_TLL05_bin.78_opera_contig_234.region001	0.26318571428571436
ctg5_23_from_TLL05_bin.78_opera_contig_234.region001	0.6274833333333334
ctg5_28_from_TLL05_bin.78_opera_contig_234.region001	0.36255158730158743
ctg29_41_from_TLL05_bin.95_c00029_opera_c...region001	0.4455119047619045
ctg29_42_from_TLL05_bin.95_c00029_opera_c...region001	0.07457380952380953
ctg29_43_from_TLL05_bin.95_c00029_opera_c...region001	0.2508230158730159
ctg5_265_from_TLL06_bin.10_c00005_opera_c...region001	0.057249999999999995
ctg5_267_from_TLL06_bin.10_c00005_opera_c...region001	0.3534007936507939
ctg5_270_from_TLL06_bin.10_c00005_opera_c...region001	0.4409103174603172
ctg3_7_from_TLL06_bin.115_c00003_opera_c...region001	0.17489761904761905
ctg3_8_from_TLL06_bin.115_c00003_opera_c...region001	0.4622722222222223
ctg3_10_from_TLL06_bin.115_c00003_opera_c...region001	0.17418888888888892
ctg3_12_from_TLL06_bin.115_c00003_opera_c...region001	0.10612857142857142
ctg6_120_from_TLL06_bin.86_c00006_opera_c...region001	0.9089277777777777
ctg6_124_from_TLL06_bin.86_c00006_opera_c...region001	0.1112795815295815
ctg6_125_from_TLL06_bin.86_c00006_opera_c...region001	0.1739515873015874
ctg6_128_from_TLL06_bin.86_c00006_opera_c...region001	0.15233650793650796
ctg6_130_from_TLL06_bin.86_c00006_opera_c...region001	0.16414682539682543
ctg6_160_from_TLL06_bin.86_c00006_opera_c...region002	0.2338666666666667
ctg6_163_from_TLL06_bin.86_c00006_opera_c...region002	0.6302523809523808
allorf_172945_173028_from_TLL06_bin.86_c00006_opera_c...region002	0.06162970222101228
ctg6_164_from_TLL06_bin.86_c00006_opera_c...region002	0.540997619047619
ctg6_165_from_TLL06_bin.86_c00006_opera_c...region002	0.6609261904761902
ctg6_168_from_TLL06_bin.86_c00006_opera_c...region002	0.051184920634920646
ctg16_16_from_TLL06_bin.92_opera_contig_390.region001	0.19445705886820433
ctg16_17_from_TLL06_bin.92_opera_contig_390.region001	0.7256785714285718
ctg16_19_from_TLL06_bin.92_opera_contig_390.region001	0.07945691579952406
ctg16_20_from_TLL06_bin.92_opera_contig_390.region001	0.21280659435361193
ctg16_21_from_TLL06_bin.92_opera_contig_390.region001	0.1698042069042069
ctg16_22_from_TLL06_bin.92_opera_contig_390.region001	0.1029357142857143
ctg16_23_from_TLL06_bin.92_opera_contig_390.region001	0.6002539682539678
ctg41_2_from_TLL08_bin.80_c00041_opera_c...region001	0.9997142857142858
ctg41_3_from_TLL08_bin.80_c00041_opera_c...region001	0.9046119047619047
ctg36_7_from_TLL09_bin.20_c00036_opera_c...region001	0.5828579365079368
ctg36_8_from_TLL09_bin.20_c00036_opera_c...region001	0.10174761904761906
ctg36_12_from_TLL09_bin.20_c00036_opera_c...region001	0.6448365079365077
ctg36_20_from_TLL09_bin.20_c00036_opera_c...region001	0.1030468253968254
ctg36_23_from_TLL09_bin.20_c00036_opera_c...region001	0.8722753968253963
ctg36_24_from_TLL09_bin.20_c00036_opera_c...region001	0.39090000000000025
ctg7_49_from_TLL100_bin.6_c00007_opera_c...region001	0.5311174603174605
ctg7_53_from_TLL100_bin.6_c00007_opera_c...region001	0.2830642857142856
ctg7_56_from_TLL100_bin.6_c00007_opera_c...region001	0.14383174603174606
ctg7_57_from_TLL100_bin.6_c00007_opera_c...region001	0.6215333333333338
ctg7_58_from_TLL100_bin.6_c00007_opera_c...region001	0.9908547619047617
ctg7_62_from_TLL100_bin.6_c00007_opera_c...region001	0.1463047619047619
ctg7_63_from_TLL100_bin.6_c00007_opera_c...region001	0.25259556426248253
ctg7_66_from_TLL100_bin.6_c00007_opera_c...region001	0.4337126984126981
ctg78_4_from_TLL101_bin.35_c00078_opera_c...region001	0.12688333333333335
ctg78_6_from_TLL101_bin.35_c00078_opera_c...region001	0.06729761904761906
ctg78_9_from_TLL101_bin.35_c00078_opera_c...region001	0.17197190261273643
ctg11_201_from_TLL101_bin.45_c00011_opera_c...region001	0.7159539682539684
ctg11_202_from_TLL101_bin.45_c00011_opera_c...region001	0.24954523809523824
ctg11_203_from_TLL101_bin.45_c00011_opera_c...region001	0.7251992063492069
ctg11_204_from_TLL101_bin.45_c00011_opera_c...region001	0.6232238095238098
ctg11_205_from_TLL101_bin.45_c00011_opera_c...region001	0.16215793650793656
ctg11_206_from_TLL101_bin.45_c00011_opera_c...region001	0.9440674603174602
ctg11_207_from_TLL101_bin.45_c00011_opera_c...region001	0.6418079365079364
ctg11_211_from_TLL101_bin.45_c00011_opera_c...region001	0.0949484126984127
ctg11_213_from_TLL101_bin.45_c00011_opera_c...region001	0.1779222222222223
ctg11_214_from_TLL101_bin.45_c00011_opera_c...region001	0.34877142857142873
ctg16_14_from_TLL101_bin.49_c00016_opera_c...region001	0.2930769841269842
ctg16_16_from_TLL101_bin.49_c00016_opera_c...region001	0.2508230158730159
ctg16_17_from_TLL101_bin.49_c00016_opera_c...region001	0.11352460317460321
ctg16_18_from_TLL101_bin.49_c00016_opera_c...region001	0.37139603174603175
ctg16_19_from_TLL101_bin.49_c00016_opera_c...region001	0.0407095238095238
ctg77_2_from_TLL101_bin.60_c00077_opera_c...region001	0.4409103174603172
ctg6_380_from_TLL102_bin.103_c00006_opera_c...region001	0.19445705886820433
ctg6_381_from_TLL102_bin.103_c00006_opera_c...region001	0.7256785714285718
ctg6_383_from_TLL102_bin.103_c00006_opera_c...region001	0.07945691579952406
ctg6_384_from_TLL102_bin.103_c00006_opera_c...region001	0.26063381363797744
ctg6_385_from_TLL102_bin.103_c00006_opera_c...region001	0.16083933639459957
ctg6_386_from_TLL102_bin.103_c00006_opera_c...region001	0.1029357142857143
ctg6_388_from_TLL102_bin.103_c00006_opera_c...region001	0.6002539682539678
ctg6_390_from_TLL102_bin.103_c00006_opera_c...region001	0.03929444444444444
ctg6_391_from_TLL102_bin.103_c00006_opera_c...region001	0.42072777777777753
ctg6_392_from_TLL102_bin.103_c00006_opera_c...region001	0.1585817460317461
ctg6_393_from_TLL102_bin.103_c00006_opera_c...region001	0.371170634920635
ctg28_13_from_TLL102_bin.122_c00028_opera_c...region001	0.06882085137085138
ctg28_19_from_TLL102_bin.122_c00028_opera_c...region001	0.810797619047619
ctg28_20_from_TLL102_bin.122_c00028_opera_c...region001	0.8985857142857142
ctg5_193_from_TLL102_bin.12_c00005_opera_c...region001	0.057249999999999995
ctg5_195_from_TLL102_bin.12_c00005_opera_c...region001	0.38545952380952414
ctg5_198_from_TLL102_bin.12_c00005_opera_c...region001	0.4409103174603172
ctg20_20_from_TLL102_bin.20_c00020_opera_c...region001	0.07424999999999998
ctg20_22_from_TLL102_bin.20_c00020_opera_c...region001	0.7719642857142857
ctg20_23_from_TLL102_bin.20_c00020_opera_c...region001	0.11275793650793653
ctg20_24_from_TLL102_bin.20_c00020_opera_c...region001	0.7412507936507932
ctg20_29_from_TLL102_bin.20_c00020_opera_c...region001	0.6028285714285717
ctg20_33_from_TLL102_bin.20_c00020_opera_c...region001	0.2517119047619048
ctg20_35_from_TLL102_bin.20_c00020_opera_c...region001	0.8815015873015873
ctg63_3_from_TLL102_bin.55_c00063_opera_c...region001	0.5718309523809524
ctg63_9_from_TLL102_bin.55_c00063_opera_c...region001	0.748457142857143
ctg63_12_from_TLL102_bin.55_c00063_opera_c...region001	0.829053968253968
ctg36_19_from_TLL102_bin.73_c00036_opera_c...region001	0.13485634920634926
ctg36_20_from_TLL102_bin.73_c00036_opera_c...region001	0.3959944444444444
ctg36_21_from_TLL102_bin.73_c00036_opera_c...region001	0.3945523809523811
ctg36_24_from_TLL102_bin.73_c00036_opera_c...region001	0.19354444444444452
ctg36_25_from_TLL102_bin.73_c00036_opera_c...region001	0.10016746031746031
ctg36_26_from_TLL102_bin.73_c00036_opera_c...region001	0.9364111111111111
ctg36_27_from_TLL102_bin.73_c00036_opera_c...region001	0.1310666666666667
ctg36_30_from_TLL102_bin.73_c00036_opera_c...region001	0.36633481784146227
ctg36_31_from_TLL102_bin.73_c00036_opera_c...region001	0.6446142857142856
ctg5_27_from_TLL102_bin.99_opera_contig_502.region001	0.5326880952380952
ctg5_28_from_TLL102_bin.99_opera_contig_502.region001	0.752552380952381
ctg5_31_from_TLL102_bin.99_opera_contig_502.region001	0.2310134920634921
ctg5_33_from_TLL102_bin.99_opera_contig_502.region001	0.508372222222222
ctg5_36_from_TLL102_bin.99_opera_contig_502.region001	0.9118158730158733
ctg5_37_from_TLL102_bin.99_opera_contig_502.region001	0.4451396825396826
ctg5_38_from_TLL102_bin.99_opera_contig_502.region001	0.6024134920634918
ctg41_76_from_TLL103_bin.12_c00041_opera_c...region001	0.302115873015873
ctg41_78_from_TLL103_bin.12_c00041_opera_c...region001	0.23890000000000003
ctg41_79_from_TLL103_bin.12_c00041_opera_c...region001	0.044524603174603175
ctg41_80_from_TLL103_bin.12_c00041_opera_c...region001	0.07571031746031744
ctg41_81_from_TLL103_bin.12_c00041_opera_c...region001	0.07253571428571429
ctg41_82_from_TLL103_bin.12_c00041_opera_c...region001	0.12149707602339181
ctg41_85_from_TLL103_bin.12_c00041_opera_c...region001	0.9144111111111112
ctg41_86_from_TLL103_bin.12_c00041_opera_c...region001	0.6296809523809523
ctg41_87_from_TLL103_bin.12_c00041_opera_c...region001	0.12165952380952383
ctg41_88_from_TLL103_bin.12_c00041_opera_c...region001	0.5242999999999998
ctg41_89_from_TLL103_bin.12_c00041_opera_c...region001	0.14797656646237314
ctg41_90_from_TLL103_bin.12_c00041_opera_c...region001	0.24220141662037936
ctg41_91_from_TLL103_bin.12_c00041_opera_c...region001	0.11324444444444445
ctg11_30_from_TLL103_bin.7_opera_contig_34.region001	0.7320246031746036
ctg11_31_from_TLL103_bin.7_opera_contig_34.region001	0.23118282130056322
ctg11_32_from_TLL103_bin.7_opera_contig_34.region001	0.11680555555555551
ctg11_33_from_TLL103_bin.7_opera_contig_34.region001	0.08572777777777776
ctg11_34_from_TLL103_bin.7_opera_contig_34.region001	0.07964365079365084
ctg11_35_from_TLL103_bin.7_opera_contig_34.region001	0.02174900276457804
ctg2_3_from_TLL104_bin.55_c00002_opera_c...region001	0.44373730158730157
ctg2_5_from_TLL104_bin.55_c00002_opera_c...region001	0.4040373015873014
ctg2_8_from_TLL104_bin.55_c00002_opera_c...region001	0.3422269841269842
ctg25_1_from_TLL105_bin.27_c00025_opera_c...region001	0.6188039682539681
ctg25_2_from_TLL105_bin.27_c00025_opera_c...region001	0.008620012685392132
ctg25_3_from_TLL105_bin.27_c00025_opera_c...region001	0.7533785714285715
ctg25_7_from_TLL105_bin.27_c00025_opera_c...region001	0.31332301587301586
ctg25_9_from_TLL105_bin.27_c00025_opera_c...region001	0.4682071428571428
ctg25_10_from_TLL105_bin.27_c00025_opera_c...region001	0.8038309523809527
ctg25_11_from_TLL105_bin.27_c00025_opera_c...region001	0.909120634920635
ctg25_12_from_TLL105_bin.27_c00025_opera_c...region001	0.041513492063492065
ctg25_13_from_TLL105_bin.27_c00025_opera_c...region001	0.7301555555555556
ctg25_15_from_TLL105_bin.27_c00025_opera_c...region001	0.6092984126984127
ctg25_17_from_TLL105_bin.27_c00025_opera_c...region001	0.6452174603174605
ctg12_840_from_TLL105_bin.8_c00012_opera_c...region001	0.278013492063492
ctg12_841_from_TLL105_bin.8_c00012_opera_c...region001	0.7854047619047619
ctg12_842_from_TLL105_bin.8_c00012_opera_c...region001	0.24360396825396818
ctg12_843_from_TLL105_bin.8_c00012_opera_c...region001	0.9653579365079368
ctg12_844_from_TLL105_bin.8_c00012_opera_c...region001	0.22939603174603182
ctg12_847_from_TLL105_bin.8_c00012_opera_c...region001	0.16854761904761903
ctg12_848_from_TLL105_bin.8_c00012_opera_c...region001	0.19685079365079375
ctg12_850_from_TLL105_bin.8_c00012_opera_c...region001	0.5485214285714288
ctg12_851_from_TLL105_bin.8_c00012_opera_c...region001	0.03407698412698412
ctg12_852_from_TLL105_bin.8_c00012_opera_c...region001	0.27955952380952376
ctg12_853_from_TLL105_bin.8_c00012_opera_c...region001	0.7913626984126986
ctg12_856_from_TLL105_bin.8_c00012_opera_c...region001	0.3159269841269841
ctg12_857_from_TLL105_bin.8_c00012_opera_c...region001	0.533857142857143
ctg12_858_from_TLL105_bin.8_c00012_opera_c...region001	0.252834126984127
ctg12_860_from_TLL105_bin.8_c00012_opera_c...region001	0.16320476190476196
ctg12_861_from_TLL105_bin.8_c00012_opera_c...region001	0.7859063492063492
ctg12_862_from_TLL105_bin.8_c00012_opera_c...region001	0.31149682539682527
ctg12_863_from_TLL105_bin.8_c00012_opera_c...region001	0.5825571428571428
ctg12_864_from_TLL105_bin.8_c00012_opera_c...region001	0.4651134920634921
ctg12_865_from_TLL105_bin.8_c00012_opera_c...region001	0.41970000000000013
ctg12_866_from_TLL105_bin.8_c00012_opera_c...region001	0.2208420634920636
ctg12_867_from_TLL105_bin.8_c00012_opera_c...region001	0.8310507936507935
ctg12_868_from_TLL105_bin.8_c00012_opera_c...region001	0.5968301587301584
ctg12_871_from_TLL105_bin.8_c00012_opera_c...region001	0.8391619047619046
ctg12_874_from_TLL105_bin.8_c00012_opera_c...region001	0.14089761904761908
ctg12_875_from_TLL105_bin.8_c00012_opera_c...region001	0.27813888888888894
ctg12_877_from_TLL105_bin.8_c00012_opera_c...region001	0.19501269841269844
ctg2_1159_from_TLL106_bin.111_c00002_opera_c...region002	0.45628888888888897
ctg2_1160_from_TLL106_bin.111_c00002_opera_c...region002	0.9440674603174602
ctg2_1161_from_TLL106_bin.111_c00002_opera_c...region002	0.7158563492063492
ctg2_1163_from_TLL106_bin.111_c00002_opera_c...region002	0.37597380952380954
ctg3_251_from_TLL106_bin.111_c00003_opera_c...region001	0.9440674603174602
ctg3_252_from_TLL106_bin.111_c00003_opera_c...region001	0.7552190476190473
ctg4_235_from_TLL106_bin.111_c00004_opera_c...region001	0.7331642857142862
ctg4_237_from_TLL106_bin.111_c00004_opera_c...region001	0.7272968253968254
ctg4_238_from_TLL106_bin.111_c00004_opera_c...region001	0.5960500000000001
ctg4_239_from_TLL106_bin.111_c00004_opera_c...region001	0.9440674603174602
ctg4_240_from_TLL106_bin.111_c00004_opera_c...region001	0.5491111111111112
ctg4_241_from_TLL106_bin.111_c00004_opera_c...region001	0.29728095238095226
ctg4_242_from_TLL106_bin.111_c00004_opera_c...region001	0.4368682539682538
ctg4_244_from_TLL106_bin.111_c00004_opera_c...region001	0.7459349206349212
ctg4_247_from_TLL106_bin.111_c00004_opera_c...region001	0.2819182539682541
ctg11_67_from_TLL106_bin.23_c00011_opera_c...region001	0.26184047619047623
ctg11_69_from_TLL106_bin.23_c00011_opera_c...region001	0.13007222222222228
ctg11_71_from_TLL106_bin.23_c00011_opera_c...region001	0.6923777777777779
ctg11_74_from_TLL106_bin.23_c00011_opera_c...region001	0.6252230158730158
ctg11_75_from_TLL106_bin.23_c00011_opera_c...region001	0.3400269841269841
